"ID","State","MakeArt","Age","Female","White","Black","Asian","Hispanic","Education","Income","HHUnder18"
5718,"HI",0,7,1,0,0,0,0,3,9,0
5729,"VA",0,6,0,1,0,0,0,2,12,0
5737,"AZ",0,4,1,1,0,0,0,4,11,2
5752,"VA",0,6,0,1,0,0,0,3,9,0
5753,"MN",1,6,1,1,0,0,0,2,4,0
5754,"FL",1,6,0,1,0,0,0,3,5,0
5766,"NY",0,7,1,1,0,0,0,3,6,0
5767,"IL",1,7,1,1,0,0,0,4,6,0
5787,"PA",0,3,1,1,0,0,0,4,18,1
5791,"NJ",0,5,1,1,0,0,0,4,14,0
5792,"TX",0,2,0,1,0,0,0,2,11,1
5794,"GA",0,6,1,1,0,0,0,4,9,0
5795,"CA",0,4,0,1,0,0,0,3,14,0
5798,"OK",0,7,0,1,0,0,0,2,6,0
5803,"AZ",0,1,1,1,0,0,0,3,9,0
5812,"DE",1,6,1,1,0,0,0,3,9,0
5818,"IN",0,3,1,1,0,0,0,4,16,1
5829,"MO",0,5,1,1,0,0,0,4,16,0
5831,"CA",1,3,0,0,0,0,0,3,13,1
5843,"NJ",0,4,0,0,0,0,0,2,9,0
5848,"NY",1,4,1,1,0,0,0,4,14,2
5850,"WA",0,2,1,0,1,0,0,4,6,0
5868,"CA",0,1,1,0,1,0,0,3,5,1
5872,"NJ",1,3,1,0,0,0,1,3,10,0
5878,"MI",1,6,1,0,1,0,0,4,6,0
5887,"VA",1,4,1,1,0,0,0,4,12,0
5890,"CA",0,5,1,1,0,0,0,4,1,0
5896,"IL",1,4,0,0,1,0,0,2,8,0
5899,"WI",1,6,1,1,0,0,0,3,11,0
5908,"TX",0,2,0,0,0,0,1,4,13,2
5927,"CO",0,6,0,1,0,0,0,4,9,0
5928,"NY",1,4,1,1,0,0,0,4,14,0
5931,"MD",0,5,0,1,0,0,0,2,3,3
5933,"CA",0,5,1,0,0,1,0,4,14,0
5942,"FL",0,5,1,0,0,0,1,2,4,0
5947,"NM",0,1,0,0,0,0,1,3,3,0
5948,"TX",1,1,0,0,0,0,1,3,3,1
5964,"OH",1,6,0,1,0,0,0,4,13,0
5965,"FL",1,6,0,0,0,0,1,4,12,0
5966,"WI",0,4,1,1,0,0,0,4,14,1
5978,"IL",0,2,1,0,1,0,0,3,11,3
5981,"PA",0,4,0,1,0,0,0,4,18,0
5988,"NJ",0,5,1,1,0,0,0,4,11,0
5993,"MN",0,7,0,1,0,0,0,2,8,0
6002,"VA",0,6,0,1,0,0,0,4,9,0
6021,"IA",0,3,0,1,0,0,0,4,12,1
6022,"CA",0,4,1,0,0,0,1,4,10,1
6025,"PA",0,2,0,1,0,0,0,4,10,0
6037,"NJ",0,5,1,1,0,0,0,4,14,0
6038,"TX",1,5,0,1,0,0,0,3,4,0
6042,"WA",1,3,1,1,0,0,0,4,15,2
6078,"NY",0,6,1,0,0,0,1,4,14,0
6080,"GA",0,7,0,1,0,0,0,4,14,0
6086,"TN",1,3,0,0,0,0,0,4,13,0
6094,"CA",0,6,0,1,0,0,0,4,11,0
6099,"ID",0,4,0,0,1,0,0,4,11,2
6111,"FL",0,6,0,1,0,0,0,3,13,0
6120,"OH",0,2,0,0,1,0,0,4,7,1
6128,"FL",0,6,1,1,0,0,0,2,7,0
6142,"IN",1,5,1,0,1,0,0,3,11,2
6145,"KS",0,5,1,1,0,0,0,4,14,0
6147,"NY",0,4,0,1,0,0,0,4,12,2
6151,"MA",1,3,1,1,0,0,0,3,13,3
6152,"KY",1,6,1,1,0,0,0,2,3,0
6159,"NJ",0,5,0,1,0,0,0,4,7,0
6160,"KY",1,1,1,1,0,0,0,2,6,0
6162,"WY",0,6,1,1,0,0,0,4,13,0
6163,"IA",0,6,0,1,0,0,0,4,9,0
6166,"FL",0,6,0,0,1,0,0,3,2,1
6174,"NE",0,4,0,1,0,0,0,4,10,4
6180,"CA",0,6,1,1,0,0,0,4,4,0
6181,"MI",1,1,1,1,0,0,0,2,9,1
6186,"CA",1,3,1,0,0,0,1,3,6,1
6187,"TX",0,5,0,1,0,0,0,3,8,0
6200,"MI",1,1,1,0,1,0,0,3,2,2
6202,"CO",0,3,0,1,0,0,0,4,13,2
6206,"VA",0,3,0,1,0,0,0,4,18,1
6224,"SD",0,2,1,1,0,0,0,3,9,1
6243,"WI",1,6,1,1,0,0,0,3,7,0
6244,"OR",0,7,1,1,0,0,0,1,11,0
6245,"AZ",0,1,0,0,0,0,1,1,2,0
6246,"VA",0,7,0,1,0,0,0,4,12,0
6254,"FL",0,5,0,0,0,0,1,4,10,0
6261,"TX",0,6,1,0,0,0,1,3,13,0
6263,"OR",0,5,0,1,0,0,0,4,13,0
6274,"CA",0,3,0,0,0,0,0,4,14,1
6279,"DE",0,6,0,1,0,0,0,3,15,0
6281,"PA",0,4,0,0,0,1,0,4,14,1
6293,"WI",1,2,1,1,0,0,0,4,14,2
6301,"NC",0,3,0,1,0,0,0,4,14,0
6316,"TX",0,2,1,0,1,0,0,1,3,3
6329,"CA",0,3,0,0,0,0,1,3,2,1
6338,"IN",0,3,0,1,0,0,0,4,13,0
6341,"NJ",0,6,1,1,0,0,0,2,10,0
6348,"WI",0,2,1,0,1,0,0,3,6,0
6350,"CA",0,2,1,0,0,0,1,3,1,5
6362,"UT",0,6,0,0,0,1,0,4,13,0
6367,"FL",0,7,0,1,0,0,0,3,9,0
6374,"WV",1,4,1,1,0,0,0,4,11,2
6378,"TX",0,3,1,0,0,0,1,1,9,3
6382,"FL",1,3,1,1,0,0,0,3,10,2
6383,"IA",0,6,1,1,0,0,0,4,5,0
6384,"OK",0,2,0,0,0,1,0,4,13,0
6392,"NY",0,6,1,0,0,0,1,4,13,2
6395,"TX",1,4,1,0,0,0,0,3,13,0
6396,"NY",0,4,1,1,0,0,0,4,11,0
6398,"WA",0,6,0,1,0,0,0,3,14,0
6410,"LA",0,5,0,0,1,0,0,4,11,0
6425,"FL",1,3,0,1,0,0,0,1,12,4
6429,"TX",1,2,0,1,0,0,0,3,4,0
6433,"PA",1,5,1,1,0,0,0,4,11,0
6434,"MI",0,3,1,1,0,0,0,4,12,4
6435,"IL",0,3,0,1,0,0,0,4,15,3
6436,"WA",1,4,1,1,0,0,0,4,13,0
6441,"CA",0,4,1,1,0,0,0,3,10,1
6442,"OK",0,2,1,0,0,0,1,2,4,1
6446,"IN",1,5,1,1,0,0,0,3,13,0
6447,"NJ",0,5,1,1,0,0,0,3,9,0
6458,"OH",0,6,0,1,0,0,0,3,11,0
6469,"IL",0,3,1,0,0,0,1,4,9,0
6480,"IA",0,3,1,1,0,0,0,3,11,2
6481,"WV",1,3,1,1,0,0,0,4,13,0
6485,"WA",1,4,1,0,0,1,0,4,3,0
6486,"FL",0,6,1,0,0,0,1,3,2,2
6487,"FL",1,6,1,0,0,0,1,4,5,0
6488,"NY",0,7,0,0,0,0,1,1,4,0
6489,"VA",0,6,0,1,0,0,0,4,15,0
6493,"NY",0,5,1,0,1,0,0,4,7,0
6495,"GA",1,3,1,0,1,0,0,4,13,3
6500,"NY",0,2,1,0,0,1,0,4,7,0
6512,"NM",1,5,1,1,0,0,0,3,3,0
6515,"TX",0,2,0,0,0,0,1,2,12,1
6518,"OH",0,2,0,1,0,0,0,4,4,0
6524,"ID",1,1,0,1,0,0,0,3,2,0
6527,"NM",NA,4,1,0,0,0,1,3,14,0
6529,"NJ",0,2,0,1,0,0,0,4,13,0
6530,"GA",0,6,0,1,0,0,0,4,15,0
6535,"FL",0,5,0,1,0,0,0,4,15,0
6540,"CA",0,6,1,1,0,0,0,3,12,0
6544,"TX",1,5,1,1,0,0,0,2,6,0
6546,"LA",0,3,1,0,0,0,1,3,6,0
6549,"GA",0,6,0,0,0,0,1,4,11,0
6550,"CA",0,4,1,1,0,0,0,1,4,0
6565,"GA",1,6,1,1,0,0,0,4,13,0
6575,"CA",0,6,0,1,0,0,0,1,7,0
6577,"PA",1,2,1,1,0,0,0,4,1,3
6585,"IA",0,4,1,1,0,0,0,4,15,1
6593,"MO",0,6,0,1,0,0,0,4,14,0
6594,"FL",0,4,0,0,0,0,1,4,11,1
6607,"TN",0,3,1,1,0,0,0,4,11,3
6616,"IL",0,2,0,1,0,0,0,4,14,0
6618,"CA",0,5,0,1,0,0,0,4,4,0
6619,"CA",0,5,1,1,0,0,0,4,14,1
6624,"IL",1,7,1,1,0,0,0,3,4,0
6627,"TX",0,3,1,1,0,0,0,4,18,2
6644,"TX",1,7,0,1,0,0,0,4,18,0
6660,"MS",1,5,0,1,0,0,0,2,11,0
6665,"CA",1,4,1,1,0,0,0,4,18,1
6666,"TX",0,6,0,1,0,0,0,4,18,0
6671,"TX",0,7,0,1,0,0,0,4,9,0
6679,"MN",0,2,1,1,0,0,0,3,6,0
6688,"TN",1,4,0,0,1,0,0,3,8,0
6690,"MD",1,5,0,1,0,0,0,4,5,0
6694,"PA",0,7,0,1,0,0,0,1,12,0
6695,"FL",1,1,1,0,0,0,1,3,1,1
6703,"FL",1,2,0,0,0,0,1,3,13,2
6706,"CA",0,3,0,0,0,0,1,4,12,3
6714,"TX",0,4,0,1,0,0,0,4,15,2
6718,"MO",1,3,0,0,0,0,1,2,10,0
6724,"IL",0,2,1,1,0,0,0,4,12,0
6733,"OH",0,4,0,1,0,0,0,2,14,0
6735,"ID",0,4,1,1,0,0,0,4,14,0
6745,"MI",1,3,1,0,0,1,0,3,10,3
6747,"FL",0,4,1,0,0,0,1,3,9,0
6751,"WI",0,6,0,1,0,0,0,4,8,0
6756,"VA",0,5,0,1,0,0,0,4,11,0
6758,"ID",0,5,1,0,0,0,1,1,2,0
6760,"IN",0,7,1,1,0,0,0,4,11,0
6761,"AR",0,3,1,1,0,0,0,3,5,1
6768,"AZ",0,2,1,0,1,0,0,4,9,1
6771,"TX",1,5,1,0,0,0,1,2,10,0
6773,"WA",1,3,0,0,0,0,0,4,18,0
6784,"NJ",1,7,0,1,0,0,0,4,15,0
6790,"OH",1,3,1,1,0,0,0,4,14,0
6796,"CO",0,5,0,1,0,0,0,3,12,0
6806,"KS",0,5,1,1,0,0,0,2,5,1
6809,"KY",1,5,1,1,0,0,0,4,6,0
6810,"PA",0,6,0,1,0,0,0,3,13,0
6815,"OH",0,6,1,1,0,0,0,3,14,0
6838,"TN",1,2,1,1,0,0,0,4,7,0
6854,"MO",0,2,0,0,1,0,0,2,3,0
6855,"CA",0,4,1,1,0,0,0,2,14,2
6860,"OH",0,2,0,1,0,0,0,4,9,0
6864,"OH",1,3,1,1,0,0,0,3,11,2
6874,"IL",0,5,0,1,0,0,0,3,11,0
6875,"DE",0,5,0,1,0,0,0,3,12,0
6876,"NM",1,3,1,0,0,0,1,3,10,2
6882,"LA",1,4,1,0,0,0,1,3,4,1
6883,"TX",1,6,0,0,0,0,0,3,5,0
6903,"AZ",0,5,0,1,0,0,0,3,8,2
6909,"VA",0,2,0,1,0,0,0,4,9,0
6912,"AZ",0,2,1,1,0,0,0,2,4,0
6915,"NJ",0,4,1,1,0,0,0,4,15,0
6916,"NJ",0,5,1,1,0,0,0,4,18,0
6918,"GA",0,6,1,1,0,0,0,2,7,0
6919,"MI",0,3,0,1,0,0,0,3,11,0
6925,"TX",0,2,0,0,1,0,0,3,7,2
6926,"FL",1,7,1,1,0,0,0,2,6,0
6931,"MA",0,3,1,0,0,1,0,4,13,3
6934,"CA",0,3,0,1,0,0,0,4,14,1
6936,"WI",1,2,1,1,0,0,0,4,14,1
6938,"WA",1,2,0,1,0,0,0,2,11,2
6948,"IL",0,6,1,1,0,0,0,4,16,0
6954,"AZ",1,4,0,0,0,0,0,3,14,0
6958,"TX",1,1,1,0,0,0,1,2,13,0
6970,"AZ",1,3,1,1,0,0,0,2,11,1
6974,"MO",0,2,1,1,0,0,0,3,11,3
6981,"PA",0,6,0,1,0,0,0,4,16,0
6983,"LA",0,4,1,1,0,0,0,4,13,2
6989,"MA",0,1,0,0,1,0,0,3,5,0
7005,"CA",0,5,0,1,0,0,0,3,8,1
7007,"MA",0,6,0,1,0,0,0,4,11,0
7010,"KY",0,3,1,0,0,1,0,4,18,2
7020,"FL",0,5,1,0,0,0,1,4,4,0
7029,"AZ",0,6,1,0,0,0,1,1,1,0
7037,"TX",0,6,1,1,0,0,0,3,7,0
7043,"PA",0,3,1,1,0,0,0,3,5,3
7045,"KY",0,3,0,1,0,0,0,3,11,4
7047,"MD",1,2,1,1,0,0,0,4,14,0
7050,"IA",0,5,0,1,0,0,0,4,16,0
7052,"CA",0,6,1,0,0,1,0,3,2,0
7063,"CA",0,3,1,1,0,0,0,3,3,0
7082,"OH",0,4,1,1,0,0,0,4,14,1
7087,"OH",0,5,1,1,0,0,0,2,7,0
7093,"AR",1,4,1,1,0,0,0,3,8,0
7094,"RI",0,4,1,1,0,0,0,4,10,2
7106,"NM",0,5,1,1,0,0,0,3,9,0
7109,"IN",0,5,0,1,0,0,0,4,13,0
7110,"TX",0,2,1,0,1,0,0,3,4,2
7117,"AL",0,2,1,1,0,0,0,3,9,0
7126,"MN",0,5,0,1,0,0,0,4,14,0
7127,"CT",0,3,1,1,0,0,0,4,15,2
7133,"WI",0,3,0,1,0,0,0,4,15,2
7140,"IA",0,5,1,1,0,0,0,3,16,0
7146,"MI",0,5,1,1,0,0,0,4,5,0
7147,"ID",0,3,0,1,0,0,0,3,8,4
7156,"WI",0,5,1,1,0,0,0,4,11,0
7163,"NJ",0,6,0,1,0,0,0,2,12,0
7168,"MO",0,3,1,1,0,0,0,3,4,3
7176,"TX",0,6,1,1,0,0,0,2,7,0
7177,"IN",0,6,1,1,0,0,0,4,16,0
7183,"MD",1,5,1,0,1,0,0,4,9,0
7186,"TX",1,2,0,0,0,0,1,4,12,0
7201,"CA",0,7,0,1,0,0,0,4,16,0
7236,"TX",0,3,1,1,0,0,0,2,10,1
7242,"OH",0,6,0,1,0,0,0,3,9,0
7248,"FL",0,3,1,0,0,0,1,2,6,2
7259,"OH",0,5,1,1,0,0,0,4,11,1
7264,"MD",0,4,0,1,0,0,0,4,18,2
7274,"TX",0,6,1,1,0,0,0,4,10,0
7275,"CA",0,3,0,0,0,0,1,3,10,0
7278,"TN",0,6,1,1,0,0,0,3,7,1
7280,"NC",0,4,1,1,0,0,0,4,12,1
7291,"PA",0,7,1,1,0,0,0,4,13,0
7300,"VA",0,3,1,0,0,1,0,4,11,3
7304,"PA",1,4,1,1,0,0,0,4,18,5
7310,"CA",0,4,1,0,0,0,1,4,8,1
7319,"NY",1,2,0,1,0,0,0,4,10,0
7320,"OH",1,5,1,1,0,0,0,4,11,0
7337,"MD",0,3,1,1,0,0,0,4,18,0
7339,"NE",0,3,0,1,0,0,0,4,12,0
7342,"CA",0,6,0,1,0,0,0,4,9,0
7347,"TX",0,3,1,0,0,0,1,3,10,3
7349,"CA",1,5,0,1,0,0,0,2,10,0
7365,"FL",0,5,0,0,0,0,1,2,8,0
7379,"CA",0,4,0,1,0,0,0,4,18,0
7382,"MI",1,5,1,1,0,0,0,3,14,0
7388,"NE",1,3,1,1,0,0,0,4,11,3
7389,"ME",1,5,1,1,0,0,0,4,11,0
7411,"VA",0,4,0,0,0,0,0,4,13,1
7412,"TX",0,3,1,0,0,0,1,3,8,4
7416,"MN",0,4,0,1,0,0,0,3,11,0
7419,"NV",0,1,0,0,1,0,0,4,7,0
7422,"IL",0,5,0,1,0,0,0,3,12,0
7423,"NE",1,4,0,0,0,0,1,4,7,0
7424,"CA",0,7,0,1,0,0,0,4,18,0
7430,"NY",0,2,1,0,0,0,1,2,2,0
7437,"FL",0,2,1,0,1,0,0,2,1,0
7448,"CA",0,4,0,0,0,1,0,3,6,0
7452,"CA",1,6,1,0,0,0,1,3,12,0
7455,"SC",0,2,0,1,0,0,0,3,7,2
7469,"AZ",0,4,0,1,0,0,0,3,13,1
7476,"VA",0,2,1,1,0,0,0,4,11,3
7477,"OK",0,7,1,1,0,0,0,4,14,0
7508,"TX",NA,2,1,0,0,0,1,2,6,3
7511,"MA",0,2,1,0,0,0,0,2,6,1
7521,"NC",0,2,0,1,0,0,0,4,2,0
7523,"IN",1,6,1,1,0,0,0,4,15,0
7526,"OH",0,4,0,0,0,1,0,2,6,2
7543,"MA",0,6,1,1,0,0,0,4,12,0
7545,"MN",NA,3,1,0,1,0,0,3,6,3
7546,"MS",1,3,1,0,1,0,0,4,6,2
7551,"IN",0,7,0,1,0,0,0,4,14,0
7554,"KS",1,3,1,1,0,0,0,3,13,2
7557,"WV",0,5,0,1,0,0,0,2,10,2
7566,"CA",1,6,0,1,0,0,0,3,9,0
7571,"MO",1,4,1,1,0,0,0,4,9,0
7577,"NY",1,3,1,1,0,0,0,4,15,2
7580,"AZ",1,5,0,1,0,0,0,4,15,0
7581,"TX",0,6,0,1,0,0,0,3,14,0
7582,"CA",1,5,1,0,0,0,1,4,11,0
7606,"WI",0,6,1,1,0,0,0,2,8,0
7634,"MA",0,6,0,1,0,0,0,4,13,0
7636,"OK",0,2,0,1,0,0,0,4,8,0
7639,"CT",0,5,1,1,0,0,0,2,11,0
7649,"AZ",1,5,0,0,0,0,1,4,9,0
7653,"UT",1,4,1,1,0,0,0,4,18,1
7655,"CA",0,2,1,1,0,0,0,4,3,0
7668,"WY",0,2,1,1,0,0,0,2,13,4
7676,"MT",0,4,1,0,0,0,0,4,10,0
7677,"TX",0,3,0,0,0,0,1,3,13,2
7684,"CA",0,4,0,1,0,0,0,4,12,1
7691,"GA",0,4,0,1,0,0,0,4,17,1
7696,"DE",0,5,0,1,0,0,0,4,6,0
7701,"WI",0,7,1,1,0,0,0,3,10,0
7703,"TX",0,6,1,1,0,0,0,3,14,0
7716,"WI",1,3,1,1,0,0,0,4,5,4
7719,"WA",0,4,1,1,0,0,0,3,12,0
7725,"GA",1,3,1,1,0,0,0,4,11,2
7731,"CA",1,2,1,1,0,0,0,4,7,0
7762,"NE",0,1,0,1,0,0,0,3,9,1
7768,"CA",0,1,0,0,0,0,1,2,10,1
7769,"NE",1,2,1,0,0,0,1,2,4,3
7772,"CA",NA,2,1,0,0,0,1,3,11,1
7777,"AZ",0,5,1,0,1,0,0,3,9,0
7779,"KY",0,6,0,1,0,0,0,3,10,0
7789,"FL",0,6,0,0,0,0,1,3,7,0
7795,"NY",NA,2,1,0,0,0,1,3,13,2
7819,"WA",0,4,1,1,0,0,0,3,9,0
7820,"WA",NA,2,1,0,0,0,1,4,14,0
7822,"TX",0,4,0,1,0,0,0,3,9,2
7826,"PA",0,6,0,1,0,0,0,3,3,0
7828,"OK",1,6,1,1,0,0,0,4,7,0
7856,"MA",0,3,0,0,0,0,0,3,5,0
7858,"AZ",0,1,1,1,0,0,0,3,7,1
7859,"FL",0,2,1,0,0,0,1,2,7,1
7860,"TX",0,2,1,0,0,0,1,3,5,0
7864,"CA",0,2,0,0,0,0,1,4,10,0
7889,"CA",1,5,1,1,0,0,0,3,18,0
7890,"IL",0,4,1,0,0,0,1,1,2,2
7893,"CA",0,2,0,0,0,0,1,2,9,1
7901,"NY",1,2,1,1,0,0,0,3,11,0
7907,"DC",0,6,1,0,1,0,0,4,14,0
7908,"NJ",0,4,0,0,0,0,1,3,10,0
7920,"CO",0,2,0,1,0,0,0,4,5,0
7923,"WI",0,1,0,0,0,1,0,3,13,0
7924,"MO",1,3,0,0,1,0,0,2,10,1
7925,"IL",0,7,1,1,0,0,0,2,3,0
7928,"PA",0,5,0,1,0,0,0,4,12,0
7933,"FL",0,2,1,0,0,0,1,4,8,1
7936,"FL",0,2,1,0,0,0,1,4,7,1
7939,"NY",0,4,0,0,0,0,1,2,1,0
7943,"IL",0,6,1,1,0,0,0,4,12,0
7951,"LA",0,6,0,1,0,0,0,4,15,0
7959,"NY",1,2,1,0,0,0,1,4,9,1
7960,"WI",1,6,1,1,0,0,0,4,9,0
7961,"NV",0,4,1,1,0,0,0,3,11,0
7967,"NJ",0,4,0,0,0,0,0,4,18,0
7969,"TX",0,6,0,0,0,0,1,1,14,0
7971,"TX",1,5,0,1,0,0,0,4,14,0
7974,"LA",0,2,1,0,1,0,0,3,8,2
7988,"NC",0,6,0,1,0,0,0,4,15,0
7998,"GA",0,4,0,0,1,0,0,4,10,0
8000,"TX",1,4,1,1,0,0,0,4,11,0
8002,"MI",1,4,1,0,1,0,0,2,6,1
8006,"FL",0,6,0,0,0,1,0,4,14,0
8018,"TX",0,6,1,0,1,0,0,3,7,0
8022,"RI",1,5,1,1,0,0,0,3,11,0
8026,"WI",1,5,0,1,0,0,0,2,11,1
8034,"MO",0,6,0,1,0,0,0,3,3,0
8035,"SC",1,4,1,1,0,0,0,4,14,0
8044,"TX",0,5,1,0,0,0,0,4,12,1
8051,"NM",0,6,0,1,0,0,0,3,14,0
8061,"CA",0,5,1,0,0,1,0,4,14,0
8062,"CA",0,4,0,0,0,1,0,4,13,0
8069,"MN",1,6,1,1,0,0,0,4,4,0
8071,"PA",1,4,1,1,0,0,0,3,3,0
8073,"MD",0,5,0,0,1,0,0,4,11,1
8074,"FL",0,2,1,1,0,0,0,3,12,0
8078,"AZ",0,7,1,1,0,0,0,3,14,0
8079,"CA",0,6,0,1,0,0,0,2,13,0
8081,"CA",0,5,0,0,0,0,1,2,4,0
8092,"CO",0,3,1,1,0,0,0,3,11,2
8095,"PA",0,6,0,1,0,0,0,4,15,0
8099,"NY",1,3,1,1,0,0,0,4,11,2
8104,"CA",0,6,0,1,0,0,0,4,11,0
8107,"NY",0,4,1,0,0,1,0,4,6,0
8121,"CA",0,5,1,1,0,0,0,3,5,2
8127,"CA",0,3,0,1,0,0,0,4,16,1
8136,"GA",0,4,0,1,0,0,0,2,9,2
8144,"CO",0,3,0,1,0,0,0,3,13,2
8161,"WI",0,3,0,1,0,0,0,2,14,2
8188,"CA",1,3,1,0,0,0,1,1,6,3
8194,"MI",0,5,0,1,0,0,0,4,6,0
8195,"WA",1,5,1,1,0,0,0,4,9,0
8197,"FL",0,2,1,0,1,0,0,4,6,1
8200,"KS",1,5,1,1,0,0,0,3,10,1
8201,"VA",1,2,1,0,0,0,0,4,7,1
8204,"ME",0,3,1,1,0,0,0,4,14,1
8217,"IL",0,7,0,1,0,0,0,4,9,0
8219,"CA",0,7,1,0,0,0,0,3,17,0
8224,"MO",0,5,0,1,0,0,0,2,5,0
8225,"CA",0,3,1,0,0,0,1,1,6,2
8239,"WA",0,7,0,1,0,0,0,4,14,0
8241,"FL",0,2,1,0,0,0,1,3,3,0
8245,"CA",NA,3,0,0,0,0,1,2,10,3
8251,"AZ",0,3,0,1,0,0,0,2,1,0
8253,"WA",1,4,1,1,0,0,0,4,6,0
8254,"UT",1,3,0,1,0,0,0,3,13,0
8272,"AZ",0,5,0,1,0,0,0,4,17,0
8279,"MI",0,4,1,1,0,0,0,4,13,0
8281,"FL",0,2,1,0,0,0,1,1,6,2
8289,"MA",0,4,1,1,0,0,0,4,16,0
8300,"CA",0,3,0,1,0,0,0,4,3,0
8317,"CA",1,2,1,0,0,0,1,3,12,2
8323,"TN",0,7,1,1,0,0,0,4,8,0
8331,"SC",1,3,1,1,0,0,0,3,6,0
8332,"FL",1,5,0,1,0,0,0,2,3,0
8334,"MA",0,6,0,1,0,0,0,4,18,0
8346,"OK",0,4,1,1,0,0,0,4,18,0
8352,"TX",0,5,1,1,0,0,0,2,14,0
8357,"ND",0,4,1,1,0,0,0,3,11,0
8358,"TN",0,6,1,0,1,0,0,4,16,0
8365,"KY",0,5,0,1,0,0,0,3,10,0
8370,"IN",0,5,0,1,0,0,0,4,18,0
8372,"AL",0,5,0,1,0,0,0,4,14,0
8377,"NY",1,2,1,0,1,0,0,1,12,0
8388,"AZ",0,5,0,0,0,0,1,3,2,0
8391,"WI",0,7,0,1,0,0,0,4,11,0
8394,"NV",0,5,1,1,0,0,0,4,14,0
8396,"FL",0,3,1,0,0,0,0,3,6,0
8423,"OH",0,5,1,1,0,0,0,3,15,0
8435,"UT",0,1,1,1,0,0,0,1,4,1
8439,"NC",1,2,1,0,1,0,0,2,4,0
8443,"FL",0,7,1,0,0,0,1,1,2,0
8457,"IL",0,3,1,0,1,0,0,3,11,2
8460,"NC",1,1,1,1,0,0,0,2,8,0
8465,"NE",0,2,1,1,0,0,0,3,9,1
8471,"NY",0,2,1,0,1,0,0,4,9,0
8475,"FL",0,1,1,1,0,0,0,4,7,0
8487,"OH",1,6,1,1,0,0,0,3,7,0
8488,"AR",0,5,0,1,0,0,0,4,12,0
8503,"VA",0,6,0,1,0,0,0,4,14,0
8506,"NJ",0,4,1,0,1,0,0,3,4,0
8518,"CA",1,2,1,0,0,0,0,3,3,1
8550,"MO",0,4,1,1,0,0,0,4,18,0
8551,"OH",0,4,1,1,0,0,0,3,15,0
8554,"CA",0,4,0,1,0,0,0,3,3,0
8559,"MN",1,4,0,1,0,0,0,4,14,0
8563,"TX",0,6,0,1,0,0,0,3,8,0
8577,"NM",0,4,0,0,0,0,1,3,6,0
8605,"CA",1,5,1,0,0,0,1,4,10,0
8614,"NY",0,3,1,0,0,1,0,4,14,2
8616,"UT",1,5,1,1,0,0,0,3,9,1
8618,"TX",1,2,1,1,0,0,0,3,11,3
8628,"MI",1,3,1,1,0,0,0,3,14,2
8639,"NY",0,1,1,0,0,0,1,2,4,4
8654,"NY",0,2,1,1,0,0,0,3,3,1
8657,"MN",1,7,1,1,0,0,0,2,4,0
8676,"IN",0,4,1,0,0,0,1,4,11,1
8677,"VA",1,4,0,1,0,0,0,4,16,2
8685,"IA",1,4,1,1,0,0,0,4,13,0
8686,"CA",1,1,1,0,1,0,0,1,3,3
8687,"FL",1,2,1,0,0,0,1,4,1,0
8688,"AL",0,3,0,0,1,0,0,2,10,0
8703,"IA",0,7,1,1,0,0,0,3,9,0
8708,"NE",0,2,1,1,0,0,0,4,9,0
8709,"IN",1,2,0,0,1,0,0,2,10,1
8713,"NJ",1,6,0,1,0,0,0,4,18,0
8714,"NY",0,5,1,1,0,0,0,3,9,0
8716,"NY",0,3,1,1,0,0,0,4,6,0
8717,"CO",0,3,0,0,0,0,1,3,11,1
8718,"VA",0,7,0,1,0,0,0,4,12,0
8730,"CA",0,3,1,0,0,1,0,4,10,1
8736,"CA",0,5,1,0,1,0,0,3,4,1
8752,"CA",1,3,1,1,0,0,0,3,13,2
8753,"PA",0,4,0,1,0,0,0,4,18,3
8754,"FL",0,6,0,0,0,0,1,2,4,0
8763,"OH",0,5,1,1,0,0,0,2,6,0
8767,"CA",0,3,1,0,0,0,1,1,8,2
8786,"OH",0,3,1,1,0,0,0,4,16,1
8788,"PA",0,5,0,1,0,0,0,4,18,0
8789,"NJ",0,6,0,0,0,0,1,3,6,0
8811,"CA",1,4,1,1,0,0,0,4,14,0
8818,"NE",0,7,1,1,0,0,0,1,9,0
8833,"UT",1,3,1,1,0,0,0,3,9,4
8840,"TN",0,3,1,0,1,0,0,3,4,2
8841,"TX",1,2,0,0,0,0,0,4,9,0
8844,"IL",0,5,0,0,1,0,0,3,14,1
8847,"MN",0,3,1,1,0,0,0,2,14,0
8872,"NJ",0,6,0,1,0,0,0,4,15,0
8873,"DC",0,3,1,1,0,0,0,4,18,0
8879,"IN",0,7,1,1,0,0,0,4,15,0
8886,"CA",0,5,0,0,0,1,0,4,13,0
8888,"FL",0,3,0,0,1,0,0,3,8,0
8890,"IN",1,4,1,0,1,0,0,4,12,0
8898,"CO",1,4,0,1,0,0,0,4,15,0
8918,"TX",0,3,1,1,0,0,0,4,13,1
8928,"CA",1,4,1,1,0,0,0,4,16,0
8943,"MI",0,6,0,1,0,0,0,4,12,0
8949,"PA",1,5,1,1,0,0,0,3,7,0
8954,"VA",0,5,1,1,0,0,0,4,10,0
8955,"MO",0,2,1,0,1,0,0,2,1,2
8956,"TX",0,2,1,0,0,1,0,4,12,0
8977,"OH",0,1,0,1,0,0,0,2,10,1
