bill_id,people_id,name,chamber,district,party,sponsor
1268915,508,Donald White,Sen,SD-041,R,0
1268915,503,Christine Tartaglione,Sen,SD-002,D,1
1268915,898,Lawrence Farnese,Sen,SD-001,D,1
1268915,934,Gene Yaw,Sen,SD-023,R,1
1268942,16957,Arthur Haywood,Sen,SD-004,D,0
1268942,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1268942,500,Joseph Scarnati,Sen,SD-025,R,0
1268942,477,Wayne Fontana,Sen,SD-042,D,1
1268942,934,Gene Yaw,Sen,SD-023,R,0
1268942,16869,Patrick Stefano,Sen,SD-032,R,0
1268942,17529,Judith Ward,Sen,SD-030,R,1
1268942,931,Steven Santarsiero,Sen,SD-010,D,0
1268942,903,Kim Ward,Sen,SD-039,R,0
1268942,19038,Giovanni DiSanto,Sen,SD-015,R,0
1268942,11527,Ryan Aument,Sen,SD-036,R,1
1268942,277,Michele Brooks,Sen,SD-050,R,0
1268942,503,Christine Tartaglione,Sen,SD-002,D,1
1268942,508,Donald White,Sen,SD-041,R,0
1268942,11213,James Brewster,Sen,SD-045,D,1
1268942,16956,Camera Bartolotta,Sen,SD-046,R,1
1268942,11539,John Blake,Sen,SD-022,D,1
1268942,504,Robert Tomlinson,Sen,SD-006,R,0
1268942,476,Michael Folmer,Sen,SD-048,R,0
1268942,20815,Timothy Kearney,Sen,SD-026,D,0
1268942,896,Richard Alloway,Sen,SD-033,R,0
1268942,481,Vincent Hughes,Sen,SD-007,D,1
1268942,20817,Lindsey Williams,Sen,SD-038,D,0
1268942,339,Scott Hutchinson,Sen,SD-021,R,1
1268942,14166,Michael Regan,Sen,SD-031,R,0
1268942,902,Elder Vogel,Sen,SD-047,R,1
1268942,20563,Maria Collett,Sen,SD-012,D,0
1268942,18516,Sharif Street,Sen,SD-003,D,0
1268942,470,Jay Costa,Sen,SD-043,D,1
1268942,21372,Doug Mastriano,Sen,SD-033,R,1
1268942,20816,Katie Muth,Sen,SD-044,D,0
1268942,463,John Yudichak,Sen,SD-014,D,1
1268942,18946,Scott Martin,Sen,SD-013,R,1
1268942,469,Jacob Corman,Sen,SD-034,R,0
1268942,479,John Gordner,Sen,SD-027,R,0
1268942,372,Robert Mensch,Sen,SD-024,R,1
1268942,21371,Joe Pittman,Sen,SD-041,R,1
1268942,18795,Wayne Langerholc,Sen,SD-035,R,1
1268942,13010,Judy Schwank,Sen,SD-011,D,0
1268942,511,Anthony Williams,Sen,SD-008,D,0
1268942,424,Mario Scavello,Sen,SD-040,R,0
1268942,21535,Dave Arnold,Sen,SD-048,R,0
1268942,262,David Argall,Sen,SD-029,R,1
1268942,467,Patrick Browne,Sen,SD-016,R,1
1268942,419,John Sabatina,Sen,SD-005,D,1
1268942,471,Andrew Dinniman,Sen,SD-019,D,1
1268942,898,Lawrence Farnese,Sen,SD-001,D,1
1268942,347,Thomas Killion,Sen,SD-009,R,1
1268942,465,Lisa Baker,Sen,SD-020,R,1
1268942,466,Lisa Boscola,Sen,SD-018,D,0
1268942,21357,Pam Iovino,Sen,SD-037,D,1
1268942,18900,Daniel Laughlin,Sen,SD-049,R,0
1268942,353,Daylin Leach,Sen,SD-017,D,0
1269057,18516,Sharif Street,Sen,SD-003,D,0
1269057,21535,Dave Arnold,Sen,SD-048,R,0
1269057,465,Lisa Baker,Sen,SD-020,R,0
1269057,511,Anthony Williams,Sen,SD-008,D,0
1269057,903,Kim Ward,Sen,SD-039,R,0
1269057,16956,Camera Bartolotta,Sen,SD-046,R,0
1269057,902,Elder Vogel,Sen,SD-047,R,0
1269057,14166,Michael Regan,Sen,SD-031,R,0
1269057,18795,Wayne Langerholc,Sen,SD-035,R,0
1269057,20816,Katie Muth,Sen,SD-044,D,0
1269057,16869,Patrick Stefano,Sen,SD-032,R,0
1269057,19038,Giovanni DiSanto,Sen,SD-015,R,0
1269057,11539,John Blake,Sen,SD-022,D,1
1269057,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1269057,339,Scott Hutchinson,Sen,SD-021,R,0
1269057,18900,Daniel Laughlin,Sen,SD-049,R,0
1269057,18946,Scott Martin,Sen,SD-013,R,1
1269057,500,Joseph Scarnati,Sen,SD-025,R,0
1269057,21372,Doug Mastriano,Sen,SD-033,R,0
1269057,20563,Maria Collett,Sen,SD-012,D,0
1269057,20817,Lindsey Williams,Sen,SD-038,D,0
1269057,262,David Argall,Sen,SD-029,R,0
1269057,353,Daylin Leach,Sen,SD-017,D,0
1269057,508,Donald White,Sen,SD-041,R,0
1269057,20815,Timothy Kearney,Sen,SD-026,D,0
1269057,277,Michele Brooks,Sen,SD-050,R,0
1269057,896,Richard Alloway,Sen,SD-033,R,0
1269057,13010,Judy Schwank,Sen,SD-011,D,0
1269057,469,Jacob Corman,Sen,SD-034,R,0
1269057,372,Robert Mensch,Sen,SD-024,R,1
1269057,463,John Yudichak,Sen,SD-014,D,0
1269057,17529,Judith Ward,Sen,SD-030,R,1
1269057,479,John Gordner,Sen,SD-027,R,0
1269057,11213,James Brewster,Sen,SD-045,D,1
1269057,503,Christine Tartaglione,Sen,SD-002,D,1
1269057,467,Patrick Browne,Sen,SD-016,R,1
1269057,21371,Joe Pittman,Sen,SD-041,R,0
1269057,21357,Pam Iovino,Sen,SD-037,D,0
1269057,347,Thomas Killion,Sen,SD-009,R,1
1269057,931,Steven Santarsiero,Sen,SD-010,D,0
1269057,477,Wayne Fontana,Sen,SD-042,D,1
1269057,16957,Arthur Haywood,Sen,SD-004,D,0
1269057,419,John Sabatina,Sen,SD-005,D,0
1269057,481,Vincent Hughes,Sen,SD-007,D,1
1269057,476,Michael Folmer,Sen,SD-048,R,0
1269057,11527,Ryan Aument,Sen,SD-036,R,1
1269057,504,Robert Tomlinson,Sen,SD-006,R,0
1269057,470,Jay Costa,Sen,SD-043,D,1
1269057,466,Lisa Boscola,Sen,SD-018,D,1
1269057,898,Lawrence Farnese,Sen,SD-001,D,0
1269057,424,Mario Scavello,Sen,SD-040,R,1
1269057,471,Andrew Dinniman,Sen,SD-019,D,1
1269057,934,Gene Yaw,Sen,SD-023,R,0
1269396,463,John Yudichak,Sen,SD-014,D,0
1269396,465,Lisa Baker,Sen,SD-020,R,0
1269396,372,Robert Mensch,Sen,SD-024,R,1
1269396,20563,Maria Collett,Sen,SD-012,D,0
1269396,500,Joseph Scarnati,Sen,SD-025,R,0
1269396,424,Mario Scavello,Sen,SD-040,R,1
1269396,419,John Sabatina,Sen,SD-005,D,0
1269396,503,Christine Tartaglione,Sen,SD-002,D,1
1269396,16956,Camera Bartolotta,Sen,SD-046,R,1
1269396,469,Jacob Corman,Sen,SD-034,R,0
1269396,17529,Judith Ward,Sen,SD-030,R,1
1269396,16869,Patrick Stefano,Sen,SD-032,R,0
1269396,21371,Joe Pittman,Sen,SD-041,R,0
1269396,934,Gene Yaw,Sen,SD-023,R,0
1269396,20816,Katie Muth,Sen,SD-044,D,0
1269396,931,Steven Santarsiero,Sen,SD-010,D,0
1269396,339,Scott Hutchinson,Sen,SD-021,R,0
1269396,11213,James Brewster,Sen,SD-045,D,1
1269396,11539,John Blake,Sen,SD-022,D,1
1269396,20815,Timothy Kearney,Sen,SD-026,D,0
1269396,511,Anthony Williams,Sen,SD-008,D,0
1269396,479,John Gordner,Sen,SD-027,R,0
1269396,277,Michele Brooks,Sen,SD-050,R,0
1269396,18516,Sharif Street,Sen,SD-003,D,0
1269396,18900,Daniel Laughlin,Sen,SD-049,R,0
1269396,353,Daylin Leach,Sen,SD-017,D,0
1269396,18795,Wayne Langerholc,Sen,SD-035,R,1
1269396,466,Lisa Boscola,Sen,SD-018,D,0
1269396,476,Michael Folmer,Sen,SD-048,R,0
1269396,471,Andrew Dinniman,Sen,SD-019,D,1
1269396,11527,Ryan Aument,Sen,SD-036,R,0
1269396,504,Robert Tomlinson,Sen,SD-006,R,0
1269396,20817,Lindsey Williams,Sen,SD-038,D,0
1269396,13010,Judy Schwank,Sen,SD-011,D,0
1269396,481,Vincent Hughes,Sen,SD-007,D,1
1269396,467,Patrick Browne,Sen,SD-016,R,1
1269396,21535,Dave Arnold,Sen,SD-048,R,0
1269396,902,Elder Vogel,Sen,SD-047,R,0
1269396,18946,Scott Martin,Sen,SD-013,R,1
1269396,19038,Giovanni DiSanto,Sen,SD-015,R,0
1269396,508,Donald White,Sen,SD-041,R,0
1269396,262,David Argall,Sen,SD-029,R,0
1269396,21372,Doug Mastriano,Sen,SD-033,R,0
1269396,14166,Michael Regan,Sen,SD-031,R,0
1269396,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1269396,896,Richard Alloway,Sen,SD-033,R,0
1269396,470,Jay Costa,Sen,SD-043,D,1
1269396,347,Thomas Killion,Sen,SD-009,R,1
1269396,477,Wayne Fontana,Sen,SD-042,D,1
1269396,898,Lawrence Farnese,Sen,SD-001,D,1
1269396,21357,Pam Iovino,Sen,SD-037,D,0
1269396,903,Kim Ward,Sen,SD-039,R,0
1269396,16957,Arthur Haywood,Sen,SD-004,D,0
1269411,20817,Lindsey Williams,Sen,SD-038,D,0
1269411,21535,Dave Arnold,Sen,SD-048,R,0
1269411,277,Michele Brooks,Sen,SD-050,R,1
1269411,11539,John Blake,Sen,SD-022,D,1
1269411,20563,Maria Collett,Sen,SD-012,D,0
1269411,465,Lisa Baker,Sen,SD-020,R,1
1269411,21371,Joe Pittman,Sen,SD-041,R,0
1269411,466,Lisa Boscola,Sen,SD-018,D,0
1269411,20816,Katie Muth,Sen,SD-044,D,0
1269411,16869,Patrick Stefano,Sen,SD-032,R,0
1269411,18946,Scott Martin,Sen,SD-013,R,1
1269411,372,Robert Mensch,Sen,SD-024,R,1
1269411,463,John Yudichak,Sen,SD-014,D,1
1269411,18795,Wayne Langerholc,Sen,SD-035,R,1
1269411,353,Daylin Leach,Sen,SD-017,D,0
1269411,262,David Argall,Sen,SD-029,R,1
1269411,16956,Camera Bartolotta,Sen,SD-046,R,1
1269411,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1269411,424,Mario Scavello,Sen,SD-040,R,1
1269411,479,John Gordner,Sen,SD-027,R,1
1269411,339,Scott Hutchinson,Sen,SD-021,R,1
1269411,896,Richard Alloway,Sen,SD-033,R,0
1269411,902,Elder Vogel,Sen,SD-047,R,0
1269411,476,Michael Folmer,Sen,SD-048,R,1
1269411,419,John Sabatina,Sen,SD-005,D,0
1269411,471,Andrew Dinniman,Sen,SD-019,D,1
1269411,17529,Judith Ward,Sen,SD-030,R,1
1269411,11213,James Brewster,Sen,SD-045,D,1
1269411,467,Patrick Browne,Sen,SD-016,R,1
1269411,931,Steven Santarsiero,Sen,SD-010,D,0
1269411,16957,Arthur Haywood,Sen,SD-004,D,1
1269411,934,Gene Yaw,Sen,SD-023,R,0
1269411,470,Jay Costa,Sen,SD-043,D,1
1269411,18900,Daniel Laughlin,Sen,SD-049,R,1
1269411,469,Jacob Corman,Sen,SD-034,R,0
1269411,21372,Doug Mastriano,Sen,SD-033,R,0
1269411,347,Thomas Killion,Sen,SD-009,R,1
1269411,21357,Pam Iovino,Sen,SD-037,D,0
1269411,477,Wayne Fontana,Sen,SD-042,D,1
1269411,14166,Michael Regan,Sen,SD-031,R,0
1269411,13010,Judy Schwank,Sen,SD-011,D,1
1269411,503,Christine Tartaglione,Sen,SD-002,D,1
1269411,18516,Sharif Street,Sen,SD-003,D,1
1269411,481,Vincent Hughes,Sen,SD-007,D,1
1269411,500,Joseph Scarnati,Sen,SD-025,R,0
1269411,11527,Ryan Aument,Sen,SD-036,R,1
1269411,508,Donald White,Sen,SD-041,R,0
1269411,20815,Timothy Kearney,Sen,SD-026,D,1
1269411,504,Robert Tomlinson,Sen,SD-006,R,0
1269411,898,Lawrence Farnese,Sen,SD-001,D,1
1269411,19038,Giovanni DiSanto,Sen,SD-015,R,0
1269411,511,Anthony Williams,Sen,SD-008,D,0
1269411,903,Kim Ward,Sen,SD-039,R,1
1269420,20815,Timothy Kearney,Sen,SD-026,D,1
1269420,896,Richard Alloway,Sen,SD-033,R,0
1269420,419,John Sabatina,Sen,SD-005,D,0
1269420,18516,Sharif Street,Sen,SD-003,D,1
1269420,11527,Ryan Aument,Sen,SD-036,R,1
1269420,11213,James Brewster,Sen,SD-045,D,0
1269420,21357,Pam Iovino,Sen,SD-037,D,1
1269420,902,Elder Vogel,Sen,SD-047,R,0
1269420,481,Vincent Hughes,Sen,SD-007,D,1
1269420,479,John Gordner,Sen,SD-027,R,0
1269420,16869,Patrick Stefano,Sen,SD-032,R,0
1269420,467,Patrick Browne,Sen,SD-016,R,1
1269420,511,Anthony Williams,Sen,SD-008,D,0
1269420,18900,Daniel Laughlin,Sen,SD-049,R,0
1269420,16956,Camera Bartolotta,Sen,SD-046,R,0
1269420,353,Daylin Leach,Sen,SD-017,D,1
1269420,262,David Argall,Sen,SD-029,R,0
1269420,18795,Wayne Langerholc,Sen,SD-035,R,0
1269420,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1269420,19038,Giovanni DiSanto,Sen,SD-015,R,0
1269420,903,Kim Ward,Sen,SD-039,R,0
1269420,500,Joseph Scarnati,Sen,SD-025,R,0
1269420,424,Mario Scavello,Sen,SD-040,R,1
1269420,471,Andrew Dinniman,Sen,SD-019,D,1
1269420,18946,Scott Martin,Sen,SD-013,R,0
1269420,20816,Katie Muth,Sen,SD-044,D,1
1269420,463,John Yudichak,Sen,SD-014,D,1
1269420,372,Robert Mensch,Sen,SD-024,R,0
1269420,21535,Dave Arnold,Sen,SD-048,R,0
1269420,508,Donald White,Sen,SD-041,R,0
1269420,466,Lisa Boscola,Sen,SD-018,D,0
1269420,476,Michael Folmer,Sen,SD-048,R,1
1269420,898,Lawrence Farnese,Sen,SD-001,D,1
1269420,339,Scott Hutchinson,Sen,SD-021,R,1
1269420,477,Wayne Fontana,Sen,SD-042,D,1
1269420,934,Gene Yaw,Sen,SD-023,R,0
1269420,470,Jay Costa,Sen,SD-043,D,1
1269420,277,Michele Brooks,Sen,SD-050,R,0
1269420,20563,Maria Collett,Sen,SD-012,D,1
1269420,465,Lisa Baker,Sen,SD-020,R,0
1269420,21372,Doug Mastriano,Sen,SD-033,R,0
1269420,21371,Joe Pittman,Sen,SD-041,R,0
1269420,16957,Arthur Haywood,Sen,SD-004,D,0
1269420,469,Jacob Corman,Sen,SD-034,R,0
1269420,17529,Judith Ward,Sen,SD-030,R,0
1269420,11539,John Blake,Sen,SD-022,D,0
1269420,503,Christine Tartaglione,Sen,SD-002,D,1
1269420,20817,Lindsey Williams,Sen,SD-038,D,0
1269420,931,Steven Santarsiero,Sen,SD-010,D,0
1269420,14166,Michael Regan,Sen,SD-031,R,0
1269420,504,Robert Tomlinson,Sen,SD-006,R,0
1269420,13010,Judy Schwank,Sen,SD-011,D,1
1269420,347,Thomas Killion,Sen,SD-009,R,0
1269429,277,Michele Brooks,Sen,SD-050,R,0
1269429,347,Thomas Killion,Sen,SD-009,R,1
1269429,931,Steven Santarsiero,Sen,SD-010,D,0
1269429,508,Donald White,Sen,SD-041,R,0
1269429,419,John Sabatina,Sen,SD-005,D,0
1269429,18795,Wayne Langerholc,Sen,SD-035,R,0
1269429,467,Patrick Browne,Sen,SD-016,R,1
1269429,469,Jacob Corman,Sen,SD-034,R,0
1269429,465,Lisa Baker,Sen,SD-020,R,0
1269429,511,Anthony Williams,Sen,SD-008,D,0
1269429,903,Kim Ward,Sen,SD-039,R,0
1269429,16957,Arthur Haywood,Sen,SD-004,D,0
1269429,463,John Yudichak,Sen,SD-014,D,0
1269429,476,Michael Folmer,Sen,SD-048,R,1
1269429,21357,Pam Iovino,Sen,SD-037,D,1
1269429,18946,Scott Martin,Sen,SD-013,R,1
1269429,479,John Gordner,Sen,SD-027,R,0
1269429,20816,Katie Muth,Sen,SD-044,D,0
1269429,504,Robert Tomlinson,Sen,SD-006,R,0
1269429,934,Gene Yaw,Sen,SD-023,R,0
1269429,11213,James Brewster,Sen,SD-045,D,1
1269429,14166,Michael Regan,Sen,SD-031,R,0
1269429,481,Vincent Hughes,Sen,SD-007,D,1
1269429,262,David Argall,Sen,SD-029,R,0
1269429,470,Jay Costa,Sen,SD-043,D,1
1269429,11527,Ryan Aument,Sen,SD-036,R,1
1269429,353,Daylin Leach,Sen,SD-017,D,0
1269429,20563,Maria Collett,Sen,SD-012,D,0
1269429,339,Scott Hutchinson,Sen,SD-021,R,1
1269429,20817,Lindsey Williams,Sen,SD-038,D,0
1269429,17529,Judith Ward,Sen,SD-030,R,1
1269429,477,Wayne Fontana,Sen,SD-042,D,0
1269429,21372,Doug Mastriano,Sen,SD-033,R,0
1269429,21535,Dave Arnold,Sen,SD-048,R,0
1269429,18900,Daniel Laughlin,Sen,SD-049,R,0
1269429,896,Richard Alloway,Sen,SD-033,R,0
1269429,471,Andrew Dinniman,Sen,SD-019,D,1
1269429,424,Mario Scavello,Sen,SD-040,R,1
1269429,902,Elder Vogel,Sen,SD-047,R,0
1269429,503,Christine Tartaglione,Sen,SD-002,D,0
1269429,898,Lawrence Farnese,Sen,SD-001,D,0
1269429,19038,Giovanni DiSanto,Sen,SD-015,R,1
1269429,466,Lisa Boscola,Sen,SD-018,D,0
1269429,21371,Joe Pittman,Sen,SD-041,R,0
1269429,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1269429,16869,Patrick Stefano,Sen,SD-032,R,0
1269429,372,Robert Mensch,Sen,SD-024,R,0
1269429,11539,John Blake,Sen,SD-022,D,0
1269429,500,Joseph Scarnati,Sen,SD-025,R,0
1269429,18516,Sharif Street,Sen,SD-003,D,0
1269429,13010,Judy Schwank,Sen,SD-011,D,0
1269429,16956,Camera Bartolotta,Sen,SD-046,R,1
1269429,20815,Timothy Kearney,Sen,SD-026,D,0
1269438,424,Mario Scavello,Sen,SD-040,R,1
1269438,511,Anthony Williams,Sen,SD-008,D,0
1269438,463,John Yudichak,Sen,SD-014,D,0
1269438,931,Steven Santarsiero,Sen,SD-010,D,0
1269438,466,Lisa Boscola,Sen,SD-018,D,0
1269438,353,Daylin Leach,Sen,SD-017,D,0
1269438,481,Vincent Hughes,Sen,SD-007,D,1
1269438,503,Christine Tartaglione,Sen,SD-002,D,0
1269438,465,Lisa Baker,Sen,SD-020,R,1
1269438,17529,Judith Ward,Sen,SD-030,R,1
1269438,372,Robert Mensch,Sen,SD-024,R,0
1269438,277,Michele Brooks,Sen,SD-050,R,0
1269438,347,Thomas Killion,Sen,SD-009,R,1
1269438,18900,Daniel Laughlin,Sen,SD-049,R,0
1269438,471,Andrew Dinniman,Sen,SD-019,D,1
1269438,20815,Timothy Kearney,Sen,SD-026,D,0
1269438,339,Scott Hutchinson,Sen,SD-021,R,0
1269438,16869,Patrick Stefano,Sen,SD-032,R,0
1269438,262,David Argall,Sen,SD-029,R,0
1269438,11527,Ryan Aument,Sen,SD-036,R,1
1269438,20817,Lindsey Williams,Sen,SD-038,D,0
1269438,902,Elder Vogel,Sen,SD-047,R,1
1269438,16957,Arthur Haywood,Sen,SD-004,D,0
1269438,20816,Katie Muth,Sen,SD-044,D,0
1269438,13010,Judy Schwank,Sen,SD-011,D,0
1269438,479,John Gordner,Sen,SD-027,R,0
1269438,896,Richard Alloway,Sen,SD-033,R,0
1269438,470,Jay Costa,Sen,SD-043,D,1
1269438,19038,Giovanni DiSanto,Sen,SD-015,R,0
1269438,934,Gene Yaw,Sen,SD-023,R,0
1269438,898,Lawrence Farnese,Sen,SD-001,D,0
1269438,21535,Dave Arnold,Sen,SD-048,R,0
1269438,508,Donald White,Sen,SD-041,R,0
1269438,476,Michael Folmer,Sen,SD-048,R,0
1269438,477,Wayne Fontana,Sen,SD-042,D,1
1269438,18516,Sharif Street,Sen,SD-003,D,0
1269438,11213,James Brewster,Sen,SD-045,D,0
1269438,14166,Michael Regan,Sen,SD-031,R,0
1269438,11539,John Blake,Sen,SD-022,D,0
1269438,419,John Sabatina,Sen,SD-005,D,0
1269438,16870,Kristin Phillips-Hill,Sen,SD-028,R,1
1269438,21357,Pam Iovino,Sen,SD-037,D,0
1269438,500,Joseph Scarnati,Sen,SD-025,R,0
1269438,20563,Maria Collett,Sen,SD-012,D,0
1269438,16956,Camera Bartolotta,Sen,SD-046,R,1
1269438,18795,Wayne Langerholc,Sen,SD-035,R,0
1269438,21371,Joe Pittman,Sen,SD-041,R,0
1269438,469,Jacob Corman,Sen,SD-034,R,0
1269438,504,Robert Tomlinson,Sen,SD-006,R,0
1269438,467,Patrick Browne,Sen,SD-016,R,1
1269438,18946,Scott Martin,Sen,SD-013,R,1
1269438,21372,Doug Mastriano,Sen,SD-033,R,0
1269438,903,Kim Ward,Sen,SD-039,R,0
1269469,479,John Gordner,Sen,SD-027,R,0
1269469,471,Andrew Dinniman,Sen,SD-019,D,0
1269469,16956,Camera Bartolotta,Sen,SD-046,R,0
1269469,21357,Pam Iovino,Sen,SD-037,D,0
1269469,465,Lisa Baker,Sen,SD-020,R,0
1269469,898,Lawrence Farnese,Sen,SD-001,D,0
1269469,463,John Yudichak,Sen,SD-014,D,0
1269469,262,David Argall,Sen,SD-029,R,0
1269469,469,Jacob Corman,Sen,SD-034,R,0
1269469,353,Daylin Leach,Sen,SD-017,D,0
1269469,19038,Giovanni DiSanto,Sen,SD-015,R,0
1269469,896,Richard Alloway,Sen,SD-033,R,0
1269469,11527,Ryan Aument,Sen,SD-036,R,0
1269469,21535,Dave Arnold,Sen,SD-048,R,0
1269469,16869,Patrick Stefano,Sen,SD-032,R,0
1269469,21372,Doug Mastriano,Sen,SD-033,R,0
1269469,17529,Judith Ward,Sen,SD-030,R,0
1269469,902,Elder Vogel,Sen,SD-047,R,0
1269469,504,Robert Tomlinson,Sen,SD-006,R,0
1269469,903,Kim Ward,Sen,SD-039,R,0
1269469,467,Patrick Browne,Sen,SD-016,R,0
1269469,277,Michele Brooks,Sen,SD-050,R,0
1269469,466,Lisa Boscola,Sen,SD-018,D,0
1269469,511,Anthony Williams,Sen,SD-008,D,0
1269469,20563,Maria Collett,Sen,SD-012,D,0
1269469,21371,Joe Pittman,Sen,SD-041,R,0
1269469,18795,Wayne Langerholc,Sen,SD-035,R,0
1269469,11539,John Blake,Sen,SD-022,D,0
1269469,11213,James Brewster,Sen,SD-045,D,0
1269469,339,Scott Hutchinson,Sen,SD-021,R,0
1269469,18900,Daniel Laughlin,Sen,SD-049,R,0
1269469,470,Jay Costa,Sen,SD-043,D,0
1269469,424,Mario Scavello,Sen,SD-040,R,0
1269469,18946,Scott Martin,Sen,SD-013,R,0
1269469,20815,Timothy Kearney,Sen,SD-026,D,0
1269469,16870,Kristin Phillips-Hill,Sen,SD-028,R,0
1269469,500,Joseph Scarnati,Sen,SD-025,R,0
1269469,931,Steven Santarsiero,Sen,SD-010,D,0
1269469,372,Robert Mensch,Sen,SD-024,R,0
1269469,419,John Sabatina,Sen,SD-005,D,0
1269469,503,Christine Tartaglione,Sen,SD-002,D,0
1269469,20816,Katie Muth,Sen,SD-044,D,0
1269469,16957,Arthur Haywood,Sen,SD-004,D,0
1269469,347,Thomas Killion,Sen,SD-009,R,0
1269469,13010,Judy Schwank,Sen,SD-011,D,0
1269469,508,Donald White,Sen,SD-041,R,0
1269469,14166,Michael Regan,Sen,SD-031,R,0
1269469,481,Vincent Hughes,Sen,SD-007,D,0
1269469,18516,Sharif Street,Sen,SD-003,D,0
1269469,477,Wayne Fontana,Sen,SD-042,D,1
1269469,20817,Lindsey Williams,Sen,SD-038,D,0
1269469,934,Gene Yaw,Sen,SD-023,R,0
1269469,476,Michael Folmer,Sen,SD-048,R,0
1270018,18795,Wayne Langerholc,Sen,SD-035,R,0
1270018,934,Gene Yaw,Sen,SD-023,R,0
1270018,16957,Arthur Haywood,Sen,SD-004,D,0
1270018,20815,Timothy Kearney,Sen,SD-026,D,0
1270018,14166,Michael Regan,Sen,SD-031,R,0
1270018,18516,Sharif Street,Sen,SD-003,D,1
1270018,18900,Daniel Laughlin,Sen,SD-049,R,0
1270018,931,Steven Santarsiero,Sen,SD-010,D,0
1270018,463,John Yudichak,Sen,SD-014,D,1
1270018,16869,Patrick Stefano,Sen,SD-032,R,0
1270018,11527,Ryan Aument,Sen,SD-036,R,1
1270018,20563,Maria Collett,Sen,SD-012,D,0
1270018,476,Michael Folmer,Sen,SD-048,R,1
1270018,903,Kim Ward,Sen,SD-039,R,0
1270018,21357,Pam Iovino,Sen,SD-037,D,0
1270018,21535,Dave Arnold,Sen,SD-048,R,0
1270018,467,Patrick Browne,Sen,SD-016,R,0
1270018,11539,John Blake,Sen,SD-022,D,0
1270018,896,Richard Alloway,Sen,SD-033,R,0
1270018,18946,Scott Martin,Sen,SD-013,R,0
1270018,372,Robert Mensch,Sen,SD-024,R,0
1270018,511,Anthony Williams,Sen,SD-008,D,0
1270018,466,Lisa Boscola,Sen,SD-018,D,0
1270018,898,Lawrence Farnese,Sen,SD-001,D,0
1270018,503,Christine Tartaglione,Sen,SD-002,D,1
1270018,21371,Joe Pittman,Sen,SD-041,R,0
1270018,471,Andrew Dinniman,Sen,SD-019,D,1
1270018,424,Mario Scavello,Sen,SD-040,R,1
1270018,504,Robert Tomlinson,Sen,SD-006,R,0
1270018,470,Jay Costa,Sen,SD-043,D,0
1270018,481,Vincent Hughes,Sen,SD-007,D,0
1270018,262,David Argall,Sen,SD-029,R,0
1270018,508,Donald White,Sen,SD-041,R,0
1270018,469,Jacob Corman,Sen,SD-034,R,0
1270018,902,Elder Vogel,Sen,SD-047,R,0
1270018,20817,Lindsey Williams,Sen,SD-038,D,0
1270018,339,Scott Hutchinson,Sen,SD-021,R,0
1270018,11213,James Brewster,Sen,SD-045,D,1
1270018,465,Lisa Baker,Sen,SD-020,R,0
1270018,13010,Judy Schwank,Sen,SD-011,D,0
1270018,20816,Katie Muth,Sen,SD-044,D,0
1270018,17529,Judith Ward,Sen,SD-030,R,1
1270018,353,Daylin Leach,Sen,SD-017,D,0
1270018,347,Thomas Killion,Sen,SD-009,R,0
1270018,19038,Giovanni DiSanto,Sen,SD-015,R,0
1270018,277,Michele Brooks,Sen,SD-050,R,0
1270018,479,John Gordner,Sen,SD-027,R,0
1270018,500,Joseph Scarnati,Sen,SD-025,R,0
1270018,16870,Kristin Phillips-Hill,Sen,SD-028,R,0
1270018,21372,Doug Mastriano,Sen,SD-033,R,0
1270018,16956,Camera Bartolotta,Sen,SD-046,R,0
1270018,419,John Sabatina,Sen,SD-005,D,0
1270018,477,Wayne Fontana,Sen,SD-042,D,0
1270061,481,Vincent Hughes,Sen,SD-007,D,1
1270061,20815,Timothy Kearney,Sen,SD-026,D,0
1270061,16957,Arthur Haywood,Sen,SD-004,D,0
1270061,20563,Maria Collett,Sen,SD-012,D,1
1270061,262,David Argall,Sen,SD-029,R,0
1270061,347,Thomas Killion,Sen,SD-009,R,1
1270061,903,Kim Ward,Sen,SD-039,R,0
1270061,419,John Sabatina,Sen,SD-005,D,0
1270061,896,Richard Alloway,Sen,SD-033,R,0
1270061,18946,Scott Martin,Sen,SD-013,R,1
1270061,19038,Giovanni DiSanto,Sen,SD-015,R,0
1270061,479,John Gordner,Sen,SD-027,R,0
1270061,16869,Patrick Stefano,Sen,SD-032,R,0
1270061,18516,Sharif Street,Sen,SD-003,D,0
1270061,21535,Dave Arnold,Sen,SD-048,R,0
1270061,18795,Wayne Langerholc,Sen,SD-035,R,1
1270061,339,Scott Hutchinson,Sen,SD-021,R,0
1270061,931,Steven Santarsiero,Sen,SD-010,D,1
1270061,21357,Pam Iovino,Sen,SD-037,D,0
1270061,18900,Daniel Laughlin,Sen,SD-049,R,0
1270061,17529,Judith Ward,Sen,SD-030,R,1
1270061,508,Donald White,Sen,SD-041,R,0
1270061,20817,Lindsey Williams,Sen,SD-038,D,0
1270061,11539,John Blake,Sen,SD-022,D,1
